발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X(UTMK),발생위치Y(UTMK),경도,위도
2021,2021-01-24 06:00,주,일,1,0,0,0,0,전남,화순군,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,944541,1665554,126.8923679,34.98338395
2021,2021-01-24 10:00,주,일,1,0,0,0,0,경북,청송군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1138517,1809618,129.0421929,36.27391139
2021,2021-01-24 18:00,야,일,1,3,3,0,0,강원,삼척시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로내,승용차,승용차,1138504,1919555,129.0620208,37.26460657
2021,2021-01-24 18:00,야,일,1,0,0,0,0,제주,서귀포시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,938135,1484862,126.8350877,33.35352301
2021,2021-01-24 19:00,야,일,1,1,0,1,0,강원,태백시,차대사람,횡단중,횡단중,기타,교차로,교차로부근,승용차,보행자,1131972,1907713,128.9862824,37.15884651
2021,2021-01-24 19:00,야,일,1,0,0,0,0,전북,남원시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,981711,1703203,127.2987794,35.32422592
2021,2021-01-25 03:00,야,월,1,0,0,0,0,경북,칠곡군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1093597.3,1782734.2,128.538965,36.03697866
2021,2021-01-25 06:00,주,월,1,0,0,0,0,경남,창원시(통합),차대사람,보도통행중,보도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1098352,1693689,128.5808722,35.23377913
2021,2021-01-25 08:00,주,월,1,0,0,0,0,전남,고흥군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,986405,1644656,127.3513837,34.79636375
2021,2021-01-25 09:00,주,월,1,0,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1048603,1917327,128.048071,37.25356082
2021,2021-01-25 10:00,주,월,1,1,1,0,0,경남,밀양시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1122421,1721980,128.8495655,35.48615497
2021,2021-01-25 11:00,주,월,1,0,0,0,0,경기,고양시,차량단독,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,없음,935002,1965552,126.7628067,37.6872112
2021,2021-01-25 15:00,주,월,1,1,0,1,0,부산,강서구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1125782,1684927,128.8809164,35.15172702
2021,2021-01-25 16:00,주,월,1,0,0,0,0,경북,경산시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,자전거,1119141,1767131,128.8201056,35.89354603
2021,2021-01-25 17:00,주,월,1,0,0,0,0,경기,군포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950387,1930852,126.939636,37.37541539
2021,2021-01-25 20:00,야,월,1,0,0,0,0,경북,울진군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1173580,1858858,129.4434462,36.71189575
2021,2021-01-26 06:00,주,화,1,0,0,0,0,경남,김해시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1124224,1693842,128.8651599,35.23228582
2021,2021-01-26 08:00,주,화,1,0,0,0,0,전북,군산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,925850,1775624,126.6775507,35.97455633
2021,2021-01-26 09:00,주,화,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1149929,1710211,129.1505442,35.3763087
2021,2021-01-26 14:00,주,화,1,0,0,0,0,충북,옥천군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1023078,1815662,127.7571609,36.33806921
2021,2021-01-26 15:00,주,화,1,0,0,0,0,대구,동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,1110500,1764604,128.7240314,35.87178167
2021,2021-01-26 19:00,야,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,화물차,보행자,1095794,1766369,128.5613693,35.88924171
2021,2021-01-26 20:00,야,화,1,0,0,0,0,서울,동대문구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,962119,1952519.9,127.0710268,37.57127162
2021,2021-01-27 05:00,야,수,1,1,0,1,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,건설기계,944345,1919124,126.8722768,37.26936328
2021,2021-01-27 06:00,주,수,1,2,1,1,0,전남,영암군,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,902752,1641765,126.437329,34.76574645
2021,2021-01-27 07:00,주,수,1,1,0,1,0,경남,하동군,차대차,측면충돌,측면충돌,중앙선 침범,단일로,교량위,승용차,승합차,1024827,1671835,127.7722081,35.04123746
2021,2021-01-27 11:00,주,수,1,0,0,0,0,대전,대덕구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,이륜차,승용차,992495,1816729,127.4163603,36.34793607
2021,2021-01-27 12:00,주,수,1,0,0,0,0,전북,전주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,966732,1757274,127.1317548,35.81136555
2021,2021-01-27 14:00,주,수,1,0,0,0,0,경남,산청군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,승용차,화물차,1039988,1702542,127.939922,35.3176329
2021,2021-01-27 19:00,야,수,1,1,1,0,0,제주,서귀포시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,883596,1470724,126.2508247,33.22150759
2021,2021-01-27 20:00,야,수,1,0,0,0,0,인천,남동구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,930624,1934191,126.7161219,37.40424158
2021,2021-01-28 07:00,주,목,1,0,0,0,0,강원,삼척시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,1147341,1939601,129.1656327,37.44386599
2021,2021-01-28 15:00,주,목,1,0,0,0,0,서울,용산구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955859,1947549,127.0004385,37.5261888
2021,2021-01-28 18:00,야,목,1,0,0,0,0,경남,진주시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1053163,1698728,128.0846115,35.2826297
2021,2021-01-28 23:00,야,목,1,1,1,0,0,경기,화성시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,941776,1903757,126.8445021,37.13069515
2021,2021-01-29 06:00,주,금,1,0,0,0,0,경북,의성군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,승용차,1103761,1814882,128.6560165,36.32572317
2021,2021-01-29 09:00,주,금,1,0,0,0,0,대구,달서구,차대사람,횡단중,횡단중,기타,단일로,기타단일로,승용차,보행자,1092689,1760537,128.5262938,35.83696705
2021,2021-01-29 13:00,주,금,1,1,0,1,0,경남,양산시,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,승용차,1137515,1704280,129.0129275,35.32463747
2021,2021-01-29 14:00,주,금,1,0,0,0,0,경기,성남시,차대차,기타,기타,신호위반,교차로,교차로내,승용차,이륜차,966424,1930021,127.1208023,37.36864455
2021,2021-01-29 21:00,야,금,1,0,0,0,0,경기,광명시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,원동기장치자전거,보행자,945389,1940195,126.8824969,37.45934543
2021,2021-01-29 22:00,야,금,1,0,0,0,0,전남,신안군,차량단독,전복,전복,안전운전 의무 불이행,교차로,교차로내,화물차,없음,870638,1678003,126.0808737,35.08885644
2021,2021-01-30 06:00,주,토,1,0,0,0,0,제주,서귀포시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,911868.1,1473822.9,126.5538806,33.25213216
2021,2021-01-30 08:00,주,토,1,0,0,0,0,부산,해운대구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1151327,1686823,129.1616175,35.1652962
2021,2021-01-30 09:00,주,토,1,0,0,0,0,충북,증평군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승합차,이륜차,1006833,1865743,127.5765856,36.78980604
2021,2021-01-30 11:00,주,토,1,0,0,0,0,충남,논산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,농기계,보행자,975173,1796342,127.2239633,36.16384699
2021,2021-01-30 15:00,주,토,1,0,0,0,0,경북,포항시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1164182,1786742,129.3230344,36.06374814
2021,2021-01-30 16:00,주,토,2,0,0,0,0,경북,상주시,차량단독,도로이탈,도로이탈 기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1038471,1827816,127.9292856,36.44714656
2021,2021-01-30 21:00,야,토,1,0,0,0,0,전남,보성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,961958,1642355,127.0842451,34.77499472
2021,2021-01-30 22:00,야,토,1,0,0,0,0,충남,금산군,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,999987,1789513,127.4998556,36.10259665
2021,2021-01-31 00:00,야,일,1,0,0,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,961498.4,1959118.6,127.0636519,37.63072161
2021,2021-01-31 06:00,주,일,1,0,0,0,0,인천,서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,926025,1948512,126.6627244,37.53295728
2021,2021-01-31 15:00,주,일,1,0,0,0,0,경기,남양주시,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,자전거,없음,967079,1961469,127.1267909,37.65212332
2021,2021-01-31 21:00,야,일,1,0,0,0,0,전북,김제시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,945489,1756564,126.8966727,35.80401417
2021,2021-01-31 22:00,야,일,1,0,0,0,0,전북,전주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,960887,1762324,127.0668103,35.85668043
2021,2021-02-01 07:00,주,월,1,0,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967373,1949000,127.1306797,37.53974658
2021,2021-02-01 07:00,주,월,1,2,2,0,0,충남,홍성군,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,승용차,916486,1842907,126.5665056,36.58031105
2021,2021-02-01 08:00,주,월,7,5,5,0,0,세종,세종시,차량단독,전복,전복,기타,단일로,기타단일로,승합차,없음,981363,1825143,127.292098,36.4236396
2021,2021-02-01 08:00,주,월,1,0,0,0,0,세종,세종시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,터널안,화물차,화물차,976804,1833951,127.2409772,36.50294568
2021,2021-02-01 10:00,주,월,1,0,0,0,0,부산,북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,기타,1136371,1690411,128.9980421,35.19977975
2021,2021-02-01 18:00,야,월,1,0,0,0,0,전북,완주군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,농기계,982952,1764922,127.3111301,35.88073678
2021,2021-02-01 21:00,야,월,2,0,0,0,0,제주,서귀포시,차량단독,기타,기타,기타,교차로,교차로부근,화물차,없음,930339,1477872,126.7518426,33.2900023
2021,2021-02-01 22:00,야,월,1,0,0,0,0,인천,남동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,927758,1932374,126.6839195,37.38764601
2021,2021-02-02 03:00,야,화,1,1,0,1,0,경기,이천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,991602,1918369,127.4052864,37.26418402
2021,2021-02-02 08:00,주,화,1,0,0,0,0,부산,부산진구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,특수차,이륜차,1142668.1,1686931.2,129.0665914,35.16753817
2021,2021-02-02 12:00,주,화,1,27,8,18,1,경남,산청군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,1036819,1707225,127.9052703,35.35997996
2021,2021-02-02 17:00,주,화,1,1,1,0,0,인천,동구,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,925096,1943206,126.6527514,37.48506107
2021,2021-02-02 21:00,야,화,1,0,0,0,0,대구,북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,자전거,화물차,1097178,1766497,128.5767168,35.89025909
2021,2021-02-03 09:00,주,수,1,2,1,1,0,부산,사하구,차대차,기타,기타,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,화물차,1135897,1675863,128.9904445,35.06870581
2021,2021-02-03 09:00,주,수,1,0,0,0,0,인천,부평구,차대차,정면충돌,정면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,자전거,932820,1946217,126.739836,37.51279303
2021,2021-02-03 10:00,주,수,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,화물차,보행자,1084877,1651703,128.4285092,34.85645755
2021,2021-02-03 13:00,주,수,1,0,0,0,0,전북,정읍시,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,사륜오토바이(ATV),940232,1731419,126.8403608,35.5770056
2021,2021-02-03 15:00,주,수,1,2,1,1,0,충남,당진시,차대차,기타,기타,중앙선 침범,교차로,교차로내,승용차,화물차,935862,1867261,126.781026,36.80134187
2021,2021-02-03 16:00,주,수,1,1,0,1,0,경기,이천시,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,1001898,1914945,127.5213971,37.23335586
2021,2021-02-03 18:00,야,수,1,0,0,0,0,경북,김천시,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,화물차,보행자,1056828,1791489,128.1314722,36.11874753
2021,2021-02-03 20:00,야,수,1,0,0,0,0,대전,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,994103,1813680,127.4343037,36.32045921
2021,2021-02-04 04:00,야,목,1,0,0,0,0,경남,통영시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,1084630,1650413,128.4256772,34.84484688
2021,2021-02-04 12:00,주,목,1,0,0,0,0,강원,고성군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,기타,기타,화물차,없음,1085071,2024019,128.4717466,38.21245478
2021,2021-02-04 13:00,주,목,1,0,0,0,0,전남,영광군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,919124,1703985,126.6101483,35.3281698
2021,2021-02-04 14:00,주,목,1,0,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,기타,기타,화물차,자전거,941183,1947713,126.8343401,37.52684761
2021,2021-02-04 15:00,주,목,1,0,0,0,0,경기,화성시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951720,1913914,126.9557923,37.222814
2021,2021-02-04 16:00,주,목,1,3,1,2,0,경기,화성시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,945285,1916756,126.8830525,37.24807502
2021,2021-02-04 19:00,야,목,1,0,0,0,0,경기,부천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,938333,1949361,126.801949,37.54151475
